state,action,reward,next_state,done
"1.9760937690734863,0.9126722812652588,2.0,3.5534210205078125,-1.960822582244873,1.0,5.422772407531738,1.3571184873580933,2.0,6.957825183868408,-1.3936960697174072,1.0","1.0,-0.6",0.12278927443171095,"1.665236473083496,1.1558417081832886,2.0,3.580725908279419,-1.5041875839233398,1.0,5.0321550369262695,2.0166776180267334,2.0,6.890746116638184,-0.5267327427864075,1.0",0
"1.665236473083496,1.1558417081832886,2.0,3.580725908279419,-1.5041875839233398,1.0,5.0321550369262695,2.0166776180267334,2.0,6.890746116638184,-0.5267327427864075,1.0","1.0,0.0",0.11474549563318304,"1.3609120845794678,1.321498990058899,2.0,3.520782709121704,-1.1442450284957886,1.0,4.630664825439453,2.498734951019287,2.0,6.722800254821777,0.14366833865642548,1.0",0
"1.3609120845794678,1.321498990058899,2.0,3.520782709121704,-1.1442450284957886,1.0,4.630664825439453,2.498734951019287,2.0,6.722800254821777,0.14366833865642548,1.0","1.0,0.0",0.11758568040439998,"3.334869146347046,-1.093979001045227,1.0,4.39428186416626,2.5640041828155518,2.0,6.518767356872559,0.2380935549736023,1.0,7.968947887420654,4.359194278717041,2.0",0
"3.334869146347046,-1.093979001045227,1.0,4.39428186416626,2.5640041828155518,2.0,6.518767356872559,0.2380935549736023,1.0,7.968947887420654,4.359194278717041,2.0","1.0,0.0",0.11189718563378692,"3.137397527694702,-1.0825083255767822,1.0,4.184074401855469,2.5791404247283936,2.0,6.316648960113525,0.2606241703033447,1.0,7.752480983734131,4.386746406555176,2.0",0
"3.137397527694702,-1.0825083255767822,1.0,4.184074401855469,2.5791404247283936,2.0,6.316648960113525,0.2606241703033447,1.0,7.752480983734131,4.386746406555176,2.0","1.0,0.0",0.10677558488721983,"2.9366767406463623,-1.0795769691467285,1.0,3.9800095558166504,2.58302640914917,2.0,6.1146979331970215,0.26645752787590027,1.0,7.5467610359191895,4.393889427185059,2.0",0
"2.9366767406463623,-1.0795769691467285,1.0,3.9800095558166504,2.58302640914917,2.0,6.1146979331970215,0.26645752787590027,1.0,7.5467610359191895,4.393889427185059,2.0","1.0,0.0",0.10169754228916617,"2.735807418823242,-1.0775779485702515,1.0,3.7762515544891357,2.5857675075531006,2.0,5.912694931030273,0.2708212435245514,1.0,7.341495990753174,4.3992815017700195,2.0",0
"2.735807418823242,-1.0775779485702515,1.0,3.7762515544891357,2.5857675075531006,2.0,5.912694931030273,0.2708212435245514,1.0,7.341495990753174,4.3992815017700195,2.0","1.0,0.0",0.09846395399513996,"2.5344085693359375,-1.0774720907211304,1.0,3.5748252868652344,2.585961103439331,2.0,5.711359977722168,0.27109378576278687,1.0,7.140137195587158,4.399664878845215,2.0",0
"2.5344085693359375,-1.0774720907211304,1.0,3.5748252868652344,2.585961103439331,2.0,5.711359977722168,0.27109378576278687,1.0,7.140137195587158,4.399664878845215,2.0","1.0,0.0",0.30865750124988034,"2.3333916664123535,-1.0762357711791992,1.0,3.3720602989196777,2.5876917839050293,2.0,5.509698867797852,0.27384746074676514,1.0,6.9365057945251465,4.403098106384277,2.0",0
"2.3333916664123535,-1.0762357711791992,1.0,3.3720602989196777,2.5876917839050293,2.0,5.509698867797852,0.27384746074676514,1.0,6.9365057945251465,4.403098106384277,2.0","1.0,0.6",0.2280324461987382,"2.0058624744415283,-1.3555716276168823,1.0,3.474377155303955,2.158212184906006,2.0,5.320591449737549,-0.3942139148712158,1.0,7.23000431060791,3.535245418548584,2.0",0
"2.0058624744415283,-1.3555716276168823,1.0,3.474377155303955,2.158212184906006,2.0,5.320591449737549,-0.3942139148712158,1.0,7.23000431060791,3.535245418548584,2.0","1.0,0.0",0.19559802175617214,"1.686843991279602,-1.5513938665390015,1.0,3.4827208518981934,1.8068807125091553,2.0,5.077937126159668,-0.9094879627227783,1.0,7.352227687835693,2.8206679821014404,2.0",0
"1.686843991279602,-1.5513938665390015,1.0,3.4827208518981934,1.8068807125091553,2.0,5.077937126159668,-0.9094879627227783,1.0,7.352227687835693,2.8206679821014404,2.0","1.0,0.0",0.1872154882420105,"3.3112428188323975,1.754624366760254,2.0,4.866403102874756,-0.9848770499229431,1.0,7.195235729217529,2.7114791870117188,2.0,8.471383094787598,-0.04002009704709053,1.0",0
"3.3112428188323975,1.754624366760254,2.0,4.866403102874756,-0.9848770499229431,1.0,7.195235729217529,2.7114791870117188,2.0,8.471383094787598,-0.04002009704709053,1.0","1.0,0.6",0.1568607544810232,"3.2954537868499756,1.3865995407104492,2.0,4.553049564361572,-1.5016251802444458,1.0,7.25868558883667,1.9285240173339844,2.0,8.23755931854248,-0.9422076940536499,1.0",0
"3.2954537868499756,1.3865995407104492,2.0,4.553049564361572,-1.5016251802444458,1.0,7.25868558883667,1.9285240173339844,2.0,8.23755931854248,-0.9422076940536499,1.0","1.0,0.0",0.1495648358180437,"3.23223876953125,1.0208265781402588,2.0,4.179347991943359,-1.9835630655288696,1.0,7.2304840087890625,1.1432689428329468,2.0,7.902253150939941,-1.8144347667694092,1.0",0
"3.23223876953125,1.0208265781402588,2.0,4.179347991943359,-1.9835630655288696,1.0,7.2304840087890625,1.1432689428329468,2.0,7.902253150939941,-1.8144347667694092,1.0","1.0,0.0",0.1461042671093722,"3.0460901260375977,0.9753469228744507,2.0,3.952223539352417,-2.0416436195373535,1.0,7.045633792877197,1.0433595180511475,2.0,7.677087306976318,-1.9232021570205688,1.0",0
"3.0460901260375977,0.9753469228744507,2.0,3.952223539352417,-2.0416436195373535,1.0,7.045633792877197,1.0433595180511475,2.0,7.677087306976318,-1.9232021570205688,1.0","1.0,0.0",0.13819606054240507,"2.844590663909912,0.9738215208053589,2.0,3.7501676082611084,-2.0433497428894043,1.0,6.844144344329834,1.0410948991775513,2.0,7.475050926208496,-1.9255963563919067,1.0",0
"2.844590663909912,0.9738215208053589,2.0,3.7501676082611084,-2.0433497428894043,1.0,6.844144344329834,1.0410948991775513,2.0,7.475050926208496,-1.9255963563919067,1.0","1.0,0.0",0.13072851707096245,"2.642517566680908,0.9745745658874512,2.0,3.5492537021636963,-2.042248010635376,1.0,6.642043590545654,1.043381690979004,2.0,7.27409029006958,-1.923066258430481,1.0",0
"2.642517566680908,0.9745745658874512,2.0,3.5492537021636963,-2.042248010635376,1.0,6.642043590545654,1.043381690979004,2.0,7.27409029006958,-1.923066258430481,1.0","1.0,0.0",0.12371251346929091,"2.441340208053589,0.9742940068244934,2.0,3.3477587699890137,-2.042623996734619,1.0,6.440876483917236,1.0426825284957886,2.0,7.072610378265381,-1.9238321781158447,1.0",0
"2.441340208053589,0.9742940068244934,2.0,3.3477587699890137,-2.042623996734619,1.0,6.440876483917236,1.0426825284957886,2.0,7.072610378265381,-1.9238321781158447,1.0","1.0,0.0",0.11828709634776358,"2.2372987270355225,0.9789287447929382,2.0,3.1507952213287354,-2.035853862762451,1.0,6.236663818359375,1.0567046403884888,2.0,6.875358581542969,-1.9083194732666016,1.0",0
"2.2372987270355225,0.9789287447929382,2.0,3.1507952213287354,-2.035853862762451,1.0,6.236663818359375,1.0567046403884888,2.0,6.875358581542969,-1.9083194732666016,1.0","1.0,0.0",0.11318839228716593,"2.0354747772216797,0.9796351790428162,2.0,2.9500627517700195,-2.034816265106201,1.0,6.034810543060303,1.0588574409484863,2.0,6.674578666687012,-1.9059349298477173,1.0",0
"2.0354747772216797,0.9796351790428162,2.0,2.9500627517700195,-2.034816265106201,1.0,6.034810543060303,1.0588574409484863,2.0,6.674578666687012,-1.9059349298477173,1.0","1.0,0.0",0.10871342966400555,"1.8329746723175049,0.9820834994316101,2.0,2.7517502307891846,-2.031093120574951,1.0,5.832197666168213,1.066863775253296,2.0,6.4760847091674805,-1.8970355987548828,1.0",0
"1.8329746723175049,0.9820834994316101,2.0,2.7517502307891846,-2.031093120574951,1.0,5.832197666168213,1.066863775253296,2.0,6.4760847091674805,-1.8970355987548828,1.0","1.0,0.0",0.1050321229503397,"1.6290175914764404,0.9851991534233093,2.0,2.554760217666626,-2.025845527648926,1.0,5.6280341148376465,1.0792300701141357,2.0,6.278774261474609,-1.8831735849380493,1.0",0
"1.6290175914764404,0.9851991534233093,2.0,2.554760217666626,-2.025845527648926,1.0,5.6280341148376465,1.0792300701141357,2.0,6.278774261474609,-1.8831735849380493,1.0","1.0,0.0",0.1014526738848236,"1.4272229671478271,0.9859251379966736,2.0,2.3544864654541016,-2.0246517658233643,1.0,5.4261884689331055,1.0819741487503052,2.0,6.078425407409668,-1.8801003694534302,1.0",0
"1.4272229671478271,0.9859251379966736,2.0,2.3544864654541016,-2.0246517658233643,1.0,5.4261884689331055,1.0819741487503052,2.0,6.078425407409668,-1.8801003694534302,1.0","1.0,0.0",0.5187846438535662,"1.2245150804519653,0.9876373410224915,2.0,2.1565113067626953,-2.021477699279785,1.0,5.223327159881592,1.089976191520691,2.0,5.880220890045166,-1.8710691928863525,1.0",0
"1.2245150804519653,0.9876373410224915,2.0,2.1565113067626953,-2.021477699279785,1.0,5.223327159881592,1.089976191520691,2.0,5.880220890045166,-1.8710691928863525,1.0","1.0,0.0",0.32708909275063003,"1.0207680463790894,0.9889737963676453,2.0,5.019381046295166,1.098698616027832,2.0,5.6817450523376465,-1.8611278533935547,1.0,9.30313491821289,1.5363653898239136,2.0",0
"1.0207680463790894,0.9889737963676453,2.0,5.019381046295166,1.098698616027832,2.0,5.6817450523376465,-1.8611278533935547,1.0,9.30313491821289,1.5363653898239136,2.0","1.0,0.0",0.25953640070558226,"4.817872047424316,1.100112795829773,2.0,5.481071472167969,-1.8595268726348877,1.0,9.101505279541016,1.5389918088912964,2.0,9.647987365722656,-1.4148142337799072,1.0",0
"4.817872047424316,1.100112795829773,2.0,5.481071472167969,-1.8595268726348877,1.0,9.101505279541016,1.5389918088912964,2.0,9.647987365722656,-1.4148142337799072,1.0","1.0,0.0",0.22223959639879243,"4.614335536956787,1.108483910560608,2.0,5.283203601837158,-1.849879503250122,1.0,8.897120475769043,1.555569052696228,2.0,9.449259757995605,-1.3971842527389526,1.0",0
"4.614335536956787,1.108483910560608,2.0,5.283203601837158,-1.849879503250122,1.0,8.897120475769043,1.555569052696228,2.0,9.449259757995605,-1.3971842527389526,1.0","1.0,0.0",0.19726971002777138,"4.412205219268799,1.1111148595809937,2.0,5.08293342590332,-1.8468265533447266,1.0,8.694700241088867,1.5608830451965332,2.0,9.248696327209473,-1.3915214538574219,1.0",0
"4.412205219268799,1.1111148595809937,2.0,5.08293342590332,-1.8468265533447266,1.0,8.694700241088867,1.5608830451965332,2.0,9.248696327209473,-1.3915214538574219,1.0","1.0,0.0",0.17958230853894586,"4.210611820220947,1.1126128435134888,2.0,4.882309913635254,-1.845108985900879,1.0,8.492965698242188,1.5637919902801514,2.0,9.047929763793945,-1.3884313106536865,1.0",0
"4.210611820220947,1.1126128435134888,2.0,4.882309913635254,-1.845108985900879,1.0,8.492965698242188,1.5637919902801514,2.0,9.047929763793945,-1.3884313106536865,1.0","1.0,0.0",0.16582782466035484,"4.00647497177124,1.120730996131897,2.0,4.6845703125,-1.835531234741211,1.0,8.287843704223633,1.5811762809753418,2.0,8.849193572998047,-1.369840145111084,1.0",0
"4.00647497177124,1.120730996131897,2.0,4.6845703125,-1.835531234741211,1.0,8.287843704223633,1.5811762809753418,2.0,8.849193572998047,-1.369840145111084,1.0","1.0,0.0",0.1545892869022829,"3.80523681640625,1.1201006174087524,2.0,4.482848644256592,-1.8362723588943481,1.0,8.086678504943848,1.579846978187561,2.0,8.64754581451416,-1.3712611198425293,1.0",0
"3.80523681640625,1.1201006174087524,2.0,4.482848644256592,-1.8362723588943481,1.0,8.086678504943848,1.579846978187561,2.0,8.64754581451416,-1.3712611198425293,1.0","1.0,0.0",0.14546076983144207,"3.6031363010406494,1.1228634119033813,2.0,4.282958984375,-1.8330018520355225,1.0,7.884234428405762,1.5858092308044434,2.0,8.447308540344238,-1.3648784160614014,1.0",0
"3.6031363010406494,1.1228634119033813,2.0,4.282958984375,-1.8330018520355225,1.0,7.884234428405762,1.5858092308044434,2.0,8.447308540344238,-1.3648784160614014,1.0","1.0,0.0",0.1379162154200917,"3.3998711109161377,1.1279503107070923,2.0,4.084400177001953,-1.826828122138977,1.0,7.680225372314453,1.5977109670639038,2.0,8.247998237609863,-1.3520758152008057,1.0",0
"4.015191006021605,-1.427671052254936,1.0,4.224674882455349,1.588432003823582,2.0,7.518904275604349,-1.1047486781389664,1.0,8.053650104771691,2.0083940851662208,2.0","0.0,0.0",-0.008294265923872574,"4.015212535858154,-1.4276574850082397,1.0,4.224684715270996,1.5884501934051514,2.0,7.518926620483398,-1.1047154664993286,1.0,8.053658485412598,2.008429527282715,2.0",0
"4.015212535858154,-1.4276574850082397,1.0,4.224684715270996,1.5884501934051514,2.0,7.518926620483398,-1.1047154664993286,1.0,8.053658485412598,2.008429527282715,2.0","0.0,0.0",-0.0032843721090986266,"4.01523494720459,-1.427642822265625,1.0,4.22469425201416,1.588467001914978,2.0,7.518947124481201,-1.1046851873397827,1.0,8.053666114807129,2.0084621906280518,2.0",0
"4.01523494720459,-1.427642822265625,1.0,4.22469425201416,1.588467001914978,2.0,7.518947124481201,-1.1046851873397827,1.0,8.053666114807129,2.0084621906280518,2.0","0.0,0.0",-0.002504990991415698,"4.015256881713867,-1.4276273250579834,1.0,4.224704265594482,1.5884829759597778,2.0,7.518967628479004,-1.104655146598816,1.0,8.05367374420166,2.0084939002990723,2.0",0
"4.015256881713867,-1.4276273250579834,1.0,4.224704265594482,1.5884829759597778,2.0,7.518967628479004,-1.104655146598816,1.0,8.05367374420166,2.0084939002990723,2.0","0.0,0.0",-0.002118458134884437,"4.015278339385986,-1.4276118278503418,1.0,4.22471284866333,1.588499903678894,2.0,7.518987655639648,-1.1046253442764282,1.0,8.053681373596191,2.008526563644409,2.0",0
"4.015278339385986,-1.4276118278503418,1.0,4.22471284866333,1.588499903678894,2.0,7.518987655639648,-1.1046253442764282,1.0,8.053681373596191,2.008526563644409,2.0","1.0,0.0",0.2996976726172229,"3.99556303024292,-1.4275978803634644,1.0,4.204985618591309,1.5885145664215088,2.0,7.499270915985107,-1.104597806930542,1.0,8.033951759338379,2.0085561275482178,2.0",0
"3.99556303024292,-1.4275978803634644,1.0,4.204985618591309,1.5885145664215088,2.0,7.499270915985107,-1.104597806930542,1.0,8.033951759338379,2.0085561275482178,2.0","1.0,0.0",0.2097593856868723,"3.9557149410247803,-1.427596092224121,1.0,4.165134906768799,1.5885164737701416,2.0,7.459422588348389,-1.1045928001403809,1.0,7.994100570678711,2.0085644721984863,2.0",0
"3.9557149410247803,-1.427596092224121,1.0,4.165134906768799,1.5885164737701416,2.0,7.459422588348389,-1.1045928001403809,1.0,7.994100570678711,2.0085644721984863,2.0","1.0,0.0",0.20554038433481225,"3.895789384841919,-1.4276001453399658,1.0,4.105209827423096,1.58851158618927,2.0,7.399496555328369,-1.1045994758605957,1.0,7.934175968170166,2.0085549354553223,2.0",0
"3.895789384841919,-1.4276001453399658,1.0,4.105209827423096,1.58851158618927,2.0,7.399496555328369,-1.1045994758605957,1.0,7.934175968170166,2.0085549354553223,2.0","1.0,0.0",0.20412377121609648,"3.8158204555511475,-1.4276138544082642,1.0,4.02524995803833,1.5884976387023926,2.0,7.319529056549072,-1.1046229600906372,1.0,7.854217529296875,2.0085296630859375,2.0",0
"3.8158204555511475,-1.4276138544082642,1.0,4.02524995803833,1.5884976387023926,2.0,7.319529056549072,-1.1046229600906372,1.0,7.854217529296875,2.0085296630859375,2.0","1.0,0.0",0.20337211042213554,"3.715874195098877,-1.4276351928710938,1.0,3.9253180027008057,1.5884753465652466,2.0,7.219583988189697,-1.1046607494354248,1.0,7.754287242889404,2.0084893703460693,2.0",0
"3.715874195098877,-1.4276351928710938,1.0,3.9253180027008057,1.5884753465652466,2.0,7.219583988189697,-1.1046607494354248,1.0,7.754287242889404,2.0084893703460693,2.0","1.0,0.0",0.20283067502974772,"3.596085548400879,-1.4275976419448853,1.0,3.8054988384246826,1.5885146856307983,2.0,7.09979248046875,-1.104587197303772,1.0,7.634463787078857,2.0085678100585938,2.0",0
"3.596085548400879,-1.4275976419448853,1.0,3.8054988384246826,1.5885146856307983,2.0,7.09979248046875,-1.104587197303772,1.0,7.634463787078857,2.0085678100585938,2.0","1.0,0.0",0.2022474510323904,"3.456587791442871,-1.427568793296814,1.0,3.6659748554229736,1.588545322418213,2.0,6.960291862487793,-1.1045280694961548,1.0,7.494936466217041,2.008631706237793,2.0",0
"3.456587791442871,-1.427568793296814,1.0,3.6659748554229736,1.588545322418213,2.0,6.960291862487793,-1.1045280694961548,1.0,7.494936466217041,2.008631706237793,2.0","1.0,0.0",0.20176167101763132,"3.2972846031188965,-1.4276518821716309,1.0,3.506763458251953,1.588450312614441,2.0,6.80099630355835,-1.1047108173370361,1.0,7.335735321044922,2.008427619934082,2.0",0
"3.2972846031188965,-1.4276518821716309,1.0,3.506763458251953,1.588450312614441,2.0,6.80099630355835,-1.1047108173370361,1.0,7.335735321044922,2.008427619934082,2.0","1.0,0.0",0.20139168126443097,"3.1186349391937256,-1.4275439977645874,1.0,3.3280515670776367,1.588567852973938,2.0,6.622340202331543,-1.1045398712158203,1.0,7.157015323638916,2.0086145401000977,2.0",0
"3.1186349391937256,-1.4275439977645874,1.0,3.3280515670776367,1.588567852973938,2.0,6.622340202331543,-1.1045398712158203,1.0,7.157015323638916,2.0086145401000977,2.0","1.0,0.0",0.20150220484893344,"2.92059063911438,-1.4270323514938354,1.0,3.1295745372772217,1.5891096591949463,2.0,6.4242353439331055,-1.1035220623016357,1.0,6.958462715148926,2.009709596633911,2.0",0
"2.92059063911438,-1.4270323514938354,1.0,3.1295745372772217,1.5891096591949463,2.0,6.4242353439331055,-1.1035220623016357,1.0,6.958462715148926,2.009709596633911,2.0","1.0,0.0",0.18557584873759314,"2.7191238403320312,-1.4273264408111572,1.0,2.9284369945526123,1.5887925624847412,2.0,6.2227783203125,-1.1041982173919678,1.0,6.75734281539917,2.0089752674102783,2.0",0
"2.7191238403320312,-1.4273264408111572,1.0,2.9284369945526123,1.5887925624847412,2.0,6.2227783203125,-1.1041982173919678,1.0,6.75734281539917,2.0089752674102783,2.0","1.0,0.0",0.17271543907925224,"2.5177505016326904,-1.4275048971176147,1.0,2.72725510597229,1.588599681854248,2.0,6.021466255187988,-1.1046007871627808,1.0,6.556232452392578,2.008537530899048,2.0",0
"2.5177505016326904,-1.4275048971176147,1.0,2.72725510597229,1.588599681854248,2.0,6.021466255187988,-1.1046007871627808,1.0,6.556232452392578,2.008537530899048,2.0","1.0,0.0",0.16102402301409846,"2.3166003227233887,-1.4272019863128662,1.0,2.5258021354675293,1.5889018774032593,2.0,5.820281505584717,-1.1039341688156128,1.0,6.354735374450684,2.0092368125915527,2.0",0
"2.3166003227233887,-1.4272019863128662,1.0,2.5258021354675293,1.5889018774032593,2.0,5.820281505584717,-1.1039341688156128,1.0,6.354735374450684,2.0092368125915527,2.0","1.0,0.0",0.15190819624699126,"2.115187406539917,-1.427200198173523,1.0,2.3244051933288574,1.5889242887496948,2.0,5.618872165679932,-1.103966236114502,1.0,6.1533427238464355,2.0092227458953857,2.0",0
"2.115187406539917,-1.427200198173523,1.0,2.3244051933288574,1.5889242887496948,2.0,5.618872165679932,-1.103966236114502,1.0,6.1533427238464355,2.0092227458953857,2.0","1.0,0.0",0.14376128474440497,"1.9148824214935303,-1.4262428283691406,1.0,2.122755527496338,1.5899747610092163,2.0,5.418422222137451,-1.1014444828033447,1.0,5.951504707336426,2.0119829177856445,2.0",0
"1.9148824214935303,-1.4262428283691406,1.0,2.122755527496338,1.5899747610092163,2.0,5.418422222137451,-1.1014444828033447,1.0,5.951504707336426,2.0119829177856445,2.0","1.0,0.0",0.13719036678387786,"1.7134472131729126,-1.4261362552642822,1.0,1.9212721586227417,1.5900722742080688,2.0,5.216981410980225,-1.1012758016586304,1.0,5.750014305114746,2.012148380279541,2.0",0
"1.7134472131729126,-1.4261362552642822,1.0,1.9212721586227417,1.5900722742080688,2.0,5.216981410980225,-1.1012758016586304,1.0,5.750014305114746,2.012148380279541,2.0","1.0,0.0",0.13146625350439756,"1.5121408700942993,-1.4259803295135498,1.0,1.7197308540344238,1.5902568101882935,2.0,5.015650749206543,-1.100854516029358,1.0,5.548441410064697,2.0126233100891113,2.0",0
"1.5121408700942993,-1.4259803295135498,1.0,1.7197308540344238,1.5902568101882935,2.0,5.015650749206543,-1.100854516029358,1.0,5.548441410064697,2.0126233100891113,2.0","1.0,0.0",0.12600642797141326,"4.814687252044678,-1.1005489826202393,1.0,5.347300052642822,2.0129592418670654,2.0,8.321186065673828,-0.46385860443115234,1.0,9.335182189941406,2.864231586456299,2.0",0
"4.814687252044678,-1.1005489826202393,1.0,5.347300052642822,2.0129592418670654,2.0,8.321186065673828,-0.46385860443115234,1.0,9.335182189941406,2.864231586456299,2.0","1.0,0.0",0.12161859943194164,"4.611598014831543,-1.105474591255188,1.0,5.147662162780762,2.007417917251587,2.0,8.118790626525879,-0.472639799118042,1.0,9.136474609375,2.854304075241089,2.0",0
"4.611598014831543,-1.105474591255188,1.0,5.147662162780762,2.007417917251587,2.0,8.118790626525879,-0.472639799118042,1.0,9.136474609375,2.854304075241089,2.0","1.0,0.0",0.11756644336548883,"4.410480976104736,-1.1050528287887573,1.0,4.946239948272705,2.0079140663146973,2.0,7.91762113571167,-0.4719029366970062,1.0,8.934979438781738,2.8551595211029053,2.0",0
"4.410480976104736,-1.1050528287887573,1.0,4.946239948272705,2.0079140663146973,2.0,7.91762113571167,-0.4719029366970062,1.0,8.934979438781738,2.8551595211029053,2.0","1.0,0.0",0.11349369037800328,"4.208660125732422,-1.1071847677230835,1.0,4.746135234832764,2.0054874420166016,2.0,7.716151714324951,-0.4759725332260132,1.0,8.735343933105469,2.850529432296753,2.0",0
"4.208660125732422,-1.1071847677230835,1.0,4.746135234832764,2.0054874420166016,2.0,7.716151714324951,-0.4759725332260132,1.0,8.735343933105469,2.850529432296753,2.0","1.0,0.0",0.11045660220358089,"4.0060715675354,-1.1103864908218384,1.0,4.546121597290039,2.001840353012085,2.0,7.5140838623046875,-0.48207682371139526,1.0,8.536028861999512,2.843580961227417,2.0",0
"4.0060715675354,-1.1103864908218384,1.0,4.546121597290039,2.001840353012085,2.0,7.5140838623046875,-0.48207682371139526,1.0,8.536028861999512,2.843580961227417,2.0","1.0,0.0",0.10706600423641666,"3.804807186126709,-1.110152244567871,1.0,4.3446807861328125,2.002103328704834,2.0,7.312783241271973,-0.48164090514183044,1.0,8.334539413452148,2.8440732955932617,2.0",0
"3.804807186126709,-1.110152244567871,1.0,4.3446807861328125,2.002103328704834,2.0,7.312783241271973,-0.48164090514183044,1.0,8.334539413452148,2.8440732955932617,2.0","1.0,0.0",0.10427422226422589,"3.6008920669555664,-1.1178693771362305,1.0,4.147736549377441,1.9931669235229492,2.0,7.110265731811523,-0.4972149431705475,1.0,8.139469146728516,2.826200485229492,2.0",0
"3.6008920669555664,-1.1178693771362305,1.0,4.147736549377441,1.9931669235229492,2.0,7.110265731811523,-0.4972149431705475,1.0,8.139469146728516,2.826200485229492,2.0","1.0,0.0",0.10180685939561851,"3.398592233657837,-1.119879961013794,1.0,3.9473423957824707,1.9908239841461182,2.0,6.908348083496094,-0.5013818144798279,1.0,7.939587593078613,2.8214046955108643,2.0",0
"3.398592233657837,-1.119879961013794,1.0,3.9473423957824707,1.9908239841461182,2.0,6.908348083496094,-0.5013818144798279,1.0,7.939587593078613,2.8214046955108643,2.0","1.0,0.0",0.6372900910851493,"3.195950508117676,-1.123197317123413,1.0,3.748100519180298,1.9869056940078735,2.0,6.706380367279053,-0.5085356831550598,1.0,7.741251468658447,2.813122510910034,2.0",0
"3.195950508117676,-1.123197317123413,1.0,3.748100519180298,1.9869056940078735,2.0,6.706380367279053,-0.5085356831550598,1.0,7.741251468658447,2.813122510910034,2.0","1.0,0.0",0.34560210710912387,"2.9916727542877197,-1.1301286220550537,1.0,3.5513925552368164,1.9786186218261719,2.0,6.503588676452637,-0.5240156650543213,1.0,7.546543121337891,2.7951109409332275,2.0",0
"2.9916727542877197,-1.1301286220550537,1.0,3.5513925552368164,1.9786186218261719,2.0,6.503588676452637,-0.5240156650543213,1.0,7.546543121337891,2.7951109409332275,2.0","1.0,0.0",0.268929467393652,"2.789905071258545,-1.130507469177246,1.0,3.350095748901367,1.9781556129455566,2.0,6.301911354064941,-0.5249225497245789,1.0,7.345368385314941,2.7940468788146973,2.0",0
"2.789905071258545,-1.130507469177246,1.0,3.350095748901367,1.9781556129455566,2.0,6.301911354064941,-0.5249225497245789,1.0,7.345368385314941,2.7940468788146973,2.0","1.0,0.0",0.22739501697777698,"2.5874063968658447,-1.132983922958374,1.0,3.150805711746216,1.9750996828079224,2.0,6.100035667419434,-0.5310247540473938,1.0,7.146918296813965,2.7868661880493164,2.0",0
"2.5874063968658447,-1.132983922958374,1.0,3.150805711746216,1.9750996828079224,2.0,6.100035667419434,-0.5310247540473938,1.0,7.146918296813965,2.7868661880493164,2.0","1.0,0.0",0.201579194614379,"2.3840785026550293,-1.1364976167678833,1.0,2.9523367881774902,1.9707019329071045,2.0,5.897641181945801,-0.5400373935699463,1.0,6.949709892272949,2.776212453842163,2.0",0
"2.3840785026550293,-1.1364976167678833,1.0,2.9523367881774902,1.9707019329071045,2.0,5.897641181945801,-0.5400373935699463,1.0,6.949709892272949,2.776212453842163,2.0","1.0,0.0",0.1821604859074779,"2.1825268268585205,-1.136428952217102,1.0,2.750704288482666,1.9707823991775513,2.0,5.696077346801758,-0.5398799777030945,1.0,6.7480597496032715,2.7763938903808594,2.0",0
"2.1825268268585205,-1.136428952217102,1.0,2.750704288482666,1.9707823991775513,2.0,5.696077346801758,-0.5398799777030945,1.0,6.7480597496032715,2.7763938903808594,2.0","1.0,0.0",0.16778802062483145,"1.9796561002731323,-1.1389864683151245,1.0,2.5522701740264893,1.9674140214920044,2.0,5.494056224822998,-0.5474497675895691,1.0,6.550774097442627,2.7673230171203613,2.0",0
"1.9796561002731323,-1.1389864683151245,1.0,2.5522701740264893,1.9674140214920044,2.0,5.494056224822998,-0.5474497675895691,1.0,6.550774097442627,2.7673230171203613,2.0","1.0,0.0",0.1565237875925516,"1.7769103050231934,-1.1406902074813843,1.0,2.3527631759643555,1.9651113748550415,2.0,5.291924476623535,-0.552817702293396,1.0,6.352097511291504,2.7608511447906494,2.0",0
"1.7769103050231934,-1.1406902074813843,1.0,2.3527631759643555,1.9651113748550415,2.0,5.291924476623535,-0.552817702293396,1.0,6.352097511291504,2.7608511447906494,2.0","0.0,0.6",0.13242079347595714,"1.444954514503479,-1.3564188480377197,1.0,2.3916683197021484,1.6570905447006226,2.0,5.005208969116211,-1.1973850727081299,1.0,6.457798004150391,1.9639745950698853,2.0",0
"1.444954514503479,-1.3564188480377197,1.0,2.3916683197021484,1.6570905447006226,2.0,5.005208969116211,-1.1973850727081299,1.0,6.457798004150391,1.9639745950698853,2.0","1.0,0.0",0.12362801901428044,"2.3607025146484375,1.4061243534088135,2.0,4.687083721160889,-1.6868658065795898,1.0,6.437515735626221,1.319851279258728,2.0,8.979241371154785,-1.6116079092025757,1.0",0
"2.3607025146484375,1.4061243534088135,2.0,4.687083721160889,-1.6868658065795898,1.0,6.437515735626221,1.319851279258728,2.0,8.979241371154785,-1.6116079092025757,1.0","1.0,0.0",0.13094417989361284,"2.1790738105773926,1.3757084608078003,2.0,4.467615604400635,-1.7453837394714355,1.0,6.254532814025879,1.2397925853729248,2.0,8.760371208190918,-1.7224034070968628,1.0",0
