state,action,reward,next_state,done
"2.924006223678589,-1.288703203201294,1.0,4.1485114097595215,1.913485050201416,2.0,5.425161838531494,-0.8760783672332764,1.0,6.1668291091918945,2.535289764404297,2.0","1.0,0.0",0.10517416060578988,"2.722353458404541,-1.2889189720153809,1.0,3.947049379348755,1.9131855964660645,2.0,5.223534107208252,-0.8764431476593018,1.0,5.965404510498047,2.5348689556121826,2.0",0
"2.722353458404541,-1.2889189720153809,1.0,3.947049379348755,1.9131855964660645,2.0,5.223534107208252,-0.8764431476593018,1.0,5.965404510498047,2.5348689556121826,2.0","1.0,0.0",0.1018937279276706,"2.5209972858428955,-1.2888439893722534,1.0,3.7455973625183105,1.9133087396621704,2.0,5.022161483764648,-0.8762892484664917,1.0,5.763930320739746,2.5350568294525146,2.0",0
"2.5209972858428955,-1.2888439893722534,1.0,3.7455973625183105,1.9133087396621704,2.0,5.022161483764648,-0.8762892484664917,1.0,5.763930320739746,2.5350568294525146,2.0","1.0,0.0",0.09943631352419802,"2.3194217681884766,-1.2888751029968262,1.0,3.5440568923950195,1.91325843334198,2.0,4.820594310760498,-0.876354455947876,1.0,5.562399864196777,2.5349786281585693,2.0",0
"2.3194217681884766,-1.2888751029968262,1.0,3.5440568923950195,1.91325843334198,2.0,4.820594310760498,-0.876354455947876,1.0,5.562399864196777,2.5349786281585693,2.0","1.0,0.0",0.3326142788005354,"2.1175429821014404,-1.2896257638931274,1.0,3.3431832790374756,1.9121290445327759,2.0,4.618844509124756,-0.8778864145278931,1.0,5.361721038818359,2.533219337463379,2.0",0
"2.1175429821014404,-1.2896257638931274,1.0,3.3431832790374756,1.9121290445327759,2.0,4.618844509124756,-0.8778864145278931,1.0,5.361721038818359,2.533219337463379,2.0","1.0,0.0",0.25285440131718406,"1.9159891605377197,-1.2894536256790161,1.0,3.141350269317627,1.9124023914337158,2.0,4.417247295379639,-0.8775057196617126,1.0,5.159828186035156,2.533660650253296,2.0",0
"1.9159891605377197,-1.2894536256790161,1.0,3.141350269317627,1.9124023914337158,2.0,4.417247295379639,-0.8775057196617126,1.0,5.159828186035156,2.533660650253296,2.0","1.0,0.0",0.21302177144163803,"1.7142850160598755,-1.2896223068237305,1.0,2.9399454593658447,1.9121179580688477,2.0,4.215590000152588,-0.8778989315032959,1.0,4.9584879875183105,2.5331945419311523,2.0",0
"1.7142850160598755,-1.2896223068237305,1.0,2.9399454593658447,1.9121179580688477,2.0,4.215590000152588,-0.8778989315032959,1.0,4.9584879875183105,2.5331945419311523,2.0","1.0,0.0",0.18686630856693287,"1.5124192237854004,-1.2901538610458374,1.0,2.7390358448028564,1.911225438117981,2.0,4.013845920562744,-0.8791747689247131,1.0,4.757762432098389,2.5317018032073975,2.0",0
"1.5124192237854004,-1.2901538610458374,1.0,2.7390358448028564,1.911225438117981,2.0,4.013845920562744,-0.8791747689247131,1.0,4.757762432098389,2.5317018032073975,2.0","1.0,0.0",0.16889359875780752,"1.3108911514282227,-1.290106177330017,1.0,2.5374345779418945,1.9113003015518188,2.0,3.8123080730438232,-0.8790691494941711,1.0,4.556146621704102,2.5318233966827393,2.0",0
"1.3108911514282227,-1.290106177330017,1.0,2.5374345779418945,1.9113003015518188,2.0,3.8123080730438232,-0.8790691494941711,1.0,4.556146621704102,2.5318233966827393,2.0","1.0,0.0",0.15539320699343873,"2.336064577102661,1.9109517335891724,2.0,3.610555410385132,-0.8795960545539856,1.0,4.354862213134766,2.5311968326568604,2.0,5.451691627502441,-0.26523518562316895,1.0",0
"2.336064577102661,1.9109517335891724,2.0,3.610555410385132,-0.8795960545539856,1.0,4.354862213134766,2.5311968326568604,2.0,5.451691627502441,-0.26523518562316895,1.0","1.0,0.0",0.14421555435719435,"2.1348278522491455,1.910567283630371,2.0,3.408888101577759,-0.880179226398468,1.0,4.153721809387207,2.530496597290039,2.0,5.250119209289551,-0.2661063075065613,1.0",0
"2.1348278522491455,1.910567283630371,2.0,3.408888101577759,-0.880179226398468,1.0,4.153721809387207,2.530496597290039,2.0,5.250119209289551,-0.2661063075065613,1.0","1.0,0.6",0.12417221535787526,"2.1652464866638184,1.6294660568237305,2.0,3.092712163925171,-1.2947956323623657,1.0,4.244259834289551,2.0008716583251953,2.0,4.994657516479492,-0.9077332019805908,1.0",0
"2.1652464866638184,1.6294660568237305,2.0,3.092712163925171,-1.2947956323623657,1.0,4.244259834289551,2.0008716583251953,2.0,4.994657516479492,-0.9077332019805908,1.0","1.0,0.0",0.11207615267023519,"2.126879930496216,1.4129599332809448,2.0,2.7827982902526855,-1.5839158296585083,1.0,4.231159687042236,1.5925216674804688,2.0,4.712186336517334,-1.372556447982788,1.0",0
"2.126879930496216,1.4129599332809448,2.0,2.7827982902526855,-1.5839158296585083,1.0,4.231159687042236,1.5925216674804688,2.0,4.712186336517334,-1.372556447982788,1.0","1.0,0.0",0.12120152767823456,"1.9439877271652222,1.3845527172088623,2.0,2.5620954036712646,-1.6203498840332031,1.0,4.0503621101379395,1.53758704662323,2.0,4.493992328643799,-1.433316946029663,1.0",0
"1.9439877271652222,1.3845527172088623,2.0,2.5620954036712646,-1.6203498840332031,1.0,4.0503621101379395,1.53758704662323,2.0,4.493992328643799,-1.433316946029663,1.0","1.0,0.0",0.11617188247128496,"1.7456257343292236,1.3797470331192017,2.0,2.356726884841919,-1.626572847366333,1.0,3.852354049682617,1.5278754234313965,2.0,4.28905725479126,-1.4440399408340454,1.0",0
"1.7456257343292236,1.3797470331192017,2.0,2.356726884841919,-1.626572847366333,1.0,3.852354049682617,1.5278754234313965,2.0,4.28905725479126,-1.4440399408340454,1.0","1.0,0.0",0.11134006539583918,"1.5441991090774536,1.379366159439087,2.0,2.1547789573669434,-1.627068042755127,1.0,3.650954246520996,1.5271214246749878,2.0,4.087142467498779,-1.4448771476745605,1.0",0
"1.5441991090774536,1.379366159439087,2.0,2.1547789573669434,-1.627068042755127,1.0,3.650954246520996,1.5271214246749878,2.0,4.087142467498779,-1.4448771476745605,1.0","1.0,0.0",0.10720527866597385,"1.9532378911972046,-1.627034068107605,1.0,3.4493210315704346,1.5272072553634644,2.0,3.8855957984924316,-1.4447846412658691,1.0,4.629621505737305,1.9599415063858032,2.0",0
"1.9532378911972046,-1.627034068107605,1.0,3.4493210315704346,1.5272072553634644,2.0,3.8855957984924316,-1.4447846412658691,1.0,4.629621505737305,1.9599415063858032,2.0","1.0,0.0",0.10332417291345797,"1.7514554262161255,-1.6274449825286865,1.0,3.2480876445770264,1.5265146493911743,2.0,3.683844566345215,-1.4455279111862183,1.0,4.428462982177734,1.959043264389038,2.0",0
"1.7514554262161255,-1.6274449825286865,1.0,3.2480876445770264,1.5265146493911743,2.0,3.683844566345215,-1.4455279111862183,1.0,4.428462982177734,1.959043264389038,2.0","1.0,0.0",0.09983959755140814,"3.046058177947998,1.5272407531738281,2.0,3.4825141429901123,-1.4447249174118042,1.0,4.226332187652588,1.9600470066070557,2.0,4.974249362945557,-1.0104058980941772,1.0",0
"3.046058177947998,1.5272407531738281,2.0,3.4825141429901123,-1.4447249174118042,1.0,4.226332187652588,1.9600470066070557,2.0,4.974249362945557,-1.0104058980941772,1.0","1.0,0.0",0.3873476743259657,"2.844980001449585,1.526476263999939,2.0,3.280766725540161,-1.4455829858779907,1.0,4.025350570678711,1.9590181112289429,2.0,4.772599220275879,-1.011597752571106,1.0",0
"2.844980001449585,1.526476263999939,2.0,3.280766725540161,-1.4455829858779907,1.0,4.025350570678711,1.9590181112289429,2.0,4.772599220275879,-1.011597752571106,1.0","1.0,0.0",0.25556423810873663,"2.643381357192993,1.5264818668365479,2.0,3.0792312622070312,-1.445502758026123,1.0,3.8237407207489014,1.9590555429458618,2.0,4.571051597595215,-1.0114752054214478,1.0",0
"2.643381357192993,1.5264818668365479,2.0,3.0792312622070312,-1.445502758026123,1.0,3.8237407207489014,1.9590555429458618,2.0,4.571051597595215,-1.0114752054214478,1.0","1.0,0.0",0.20513536122894505,"2.4414031505584717,1.5270401239395142,2.0,2.877941131591797,-1.4449148178100586,1.0,3.6216654777526855,1.9598784446716309,2.0,4.369664669036865,-1.0105551481246948,1.0",0
"2.4414031505584717,1.5270401239395142,2.0,2.877941131591797,-1.4449148178100586,1.0,3.6216654777526855,1.9598784446716309,2.0,4.369664669036865,-1.0105551481246948,1.0","1.0,0.0",0.17653968108611195,"2.2406270503997803,1.5260730981826782,2.0,2.676093339920044,-1.4460334777832031,1.0,3.4210448265075684,1.9584870338439941,2.0,4.167973041534424,-1.0122100114822388,1.0",0
"2.2406270503997803,1.5260730981826782,2.0,2.676093339920044,-1.4460334777832031,1.0,3.4210448265075684,1.9584870338439941,2.0,4.167973041534424,-1.0122100114822388,1.0","1.0,0.0",0.15721869668571742,"2.0390539169311523,1.5260818004608154,2.0,2.4745841026306152,-1.446018099784851,1.0,3.2194619178771973,1.9585213661193848,2.0,3.966454029083252,-1.012162446975708,1.0",0
"2.0390539169311523,1.5260818004608154,2.0,2.4745841026306152,-1.446018099784851,1.0,3.2194619178771973,1.9585213661193848,2.0,3.966454029083252,-1.012162446975708,1.0","1.0,0.0",0.14349771754526341,"1.8372076749801636,1.5263668298721313,2.0,2.273284435272217,-1.4456517696380615,1.0,3.0175364017486572,1.9590234756469727,2.0,3.7650747299194336,-1.0115216970443726,1.0",0
"1.8372076749801636,1.5263668298721313,2.0,2.273284435272217,-1.4456517696380615,1.0,3.0175364017486572,1.9590234756469727,2.0,3.7650747299194336,-1.0115216970443726,1.0","1.0,0.0",0.13239303260451218,"1.636204481124878,1.5258060693740845,2.0,2.071528196334839,-1.4463064670562744,1.0,2.8166420459747314,1.9581658840179443,2.0,3.563427448272705,-1.012550950050354,1.0",0
"1.636204481124878,1.5258060693740845,2.0,2.071528196334839,-1.4463064670562744,1.0,2.8166420459747314,1.9581658840179443,2.0,3.563427448272705,-1.012550950050354,1.0","1.0,0.0",0.12368678818864942,"1.870142936706543,-1.4461091756820679,1.0,2.614838123321533,1.9584705829620361,2.0,3.361990451812744,-1.0121753215789795,1.0,3.1530873775482178,2.4271128177642822,2.0",0
"1.870142936706543,-1.4461091756820679,1.0,2.614838123321533,1.9584705829620361,2.0,3.361990451812744,-1.0121753215789795,1.0,3.1530873775482178,2.4271128177642822,2.0","1.0,0.0",0.11654139609513736,"1.668643832206726,-1.4462772607803345,1.0,2.413485288619995,1.958270788192749,2.0,3.1605098247528076,-1.012406587600708,1.0,2.9517548084259033,2.4268903732299805,2.0",0
"1.668643832206726,-1.4462772607803345,1.0,2.413485288619995,1.958270788192749,2.0,3.1605098247528076,-1.012406587600708,1.0,2.9517548084259033,2.4268903732299805,2.0","1.0,0.0",0.110536836955069,"1.466866135597229,-1.4467198848724365,1.0,2.2124571800231934,1.9576313495635986,2.0,2.95882511138916,-1.0131696462631226,1.0,2.750828981399536,2.4261317253112793,2.0",0
"1.466866135597229,-1.4467198848724365,1.0,2.2124571800231934,1.9576313495635986,2.0,2.95882511138916,-1.0131696462631226,1.0,2.750828981399536,2.4261317253112793,2.0","1.0,0.0",0.10514684994298396,"2.0099635124206543,1.958552360534668,2.0,2.7577977180480957,-1.0119225978851318,1.0,2.548105239868164,2.427318572998047,2.0,3.8535611629486084,-0.41990628838539124,1.0",0
"2.0099635124206543,1.958552360534668,2.0,2.7577977180480957,-1.0119225978851318,1.0,2.548105239868164,2.427318572998047,2.0,3.8535611629486084,-0.41990628838539124,1.0","1.0,0.0",0.10073406519107353,"2.556210517883301,-1.013023853302002,1.0,3.652194023132324,-0.421415239572525,1.0,4.455878734588623,0.2759917676448822,1.0,5.083210468292236,1.142284631729126,1.0",0
"2.556210517883301,-1.013023853302002,1.0,3.652194023132324,-0.421415239572525,1.0,4.455878734588623,0.2759917676448822,1.0,5.083210468292236,1.142284631729126,1.0","1.0,0.0",0.28713072169098924,"2.354644775390625,-1.0130364894866943,1.0,3.450622320175171,-0.421417236328125,1.0,4.25430154800415,0.27599650621414185,1.0,4.881626605987549,1.1422933340072632,1.0",0
"2.354644775390625,-1.0130364894866943,1.0,3.450622320175171,-0.421417236328125,1.0,4.25430154800415,0.27599650621414185,1.0,4.881626605987549,1.1422933340072632,1.0","1.0,0.0",0.20275196080606672,"2.1536686420440674,-1.012351155281067,1.0,3.2494277954101562,-0.4203263819217682,1.0,4.052847385406494,0.2773861587047577,1.0,4.679848670959473,1.1439180374145508,1.0",0
"2.1536686420440674,-1.012351155281067,1.0,3.2494277954101562,-0.4203263819217682,1.0,4.052847385406494,0.2773861587047577,1.0,4.679848670959473,1.1439180374145508,1.0","1.0,0.0",0.16623352523282853,"1.9519977569580078,-1.0135217905044556,1.0,3.0480470657348633,-0.4220345914363861,1.0,3.851809024810791,0.2752832770347595,1.0,4.479236125946045,1.141506314277649,1.0",0
"1.9519977569580078,-1.0135217905044556,1.0,3.0480470657348633,-0.4220345914363861,1.0,3.851809024810791,0.2752832770347595,1.0,4.479236125946045,1.141506314277649,1.0","1.0,0.0",0.14436883186989036,"1.750892162322998,-1.01304030418396,1.0,2.846745014190674,-0.42118945717811584,1.0,3.650275230407715,0.27639561891555786,1.0,4.277414321899414,1.1428278684616089,1.0",0
"1.750892162322998,-1.01304030418396,1.0,2.846745014190674,-0.42118945717811584,1.0,3.650275230407715,0.27639561891555786,1.0,4.277414321899414,1.1428278684616089,1.0","1.0,0.6",0.12019704290137523,"1.4301869869232178,-1.229743480682373,1.0,2.590400457382202,-0.7768858075141907,1.0,3.473482131958008,-0.1832106113433838,1.0,4.20223331451416,0.5996870398521423,1.0",0
"1.4301869869232178,-1.229743480682373,1.0,2.590400457382202,-0.7768858075141907,1.0,3.473482131958008,-0.1832106113433838,1.0,4.20223331451416,0.5996870398521423,1.0","1.0,0.0",0.11509424052146522,"2.3165409564971924,-1.0229920148849487,1.0,3.2503585815429688,-0.5128363370895386,1.0,4.047855854034424,0.19990257918834686,1.0,4.660353660583496,1.0853331089019775,1.0",0
"2.3165409564971924,-1.0229920148849487,1.0,3.2503585815429688,-0.5128363370895386,1.0,4.047855854034424,0.19990257918834686,1.0,4.660353660583496,1.0853331089019775,1.0","1.0,0.0",0.1122951480018628,"2.1049869060516357,-1.047257423400879,1.0,3.043895721435547,-0.5465229153633118,1.0,3.848529100418091,0.15815578401088715,1.0,4.469908237457275,1.0373784303665161,1.0",0
"2.1049869060516357,-1.047257423400879,1.0,3.043895721435547,-0.5465229153633118,1.0,3.848529100418091,0.15815578401088715,1.0,4.469908237457275,1.0373784303665161,1.0","1.0,0.6",0.09393105935011548,"1.782095193862915,-1.2999264001846313,1.0,2.7738242149353027,-0.9142369627952576,1.0,3.656447410583496,-0.31010040640830994,1.0,4.377841472625732,0.48910775780677795,1.0",0
"1.782095193862915,-1.2999264001846313,1.0,2.7738242149353027,-0.9142369627952576,1.0,3.656447410583496,-0.31010040640830994,1.0,4.377841472625732,0.48910775780677795,1.0","1.0,0.0",0.08898660914712941,"2.4814696311950684,-1.1945651769638062,1.0,3.419335126876831,-0.6803544759750366,1.0,4.215980529785156,0.04386428743600845,1.0,4.884093284606934,1.015678882598877,1.0",0
"2.4814696311950684,-1.1945651769638062,1.0,3.419335126876831,-0.6803544759750366,1.0,4.215980529785156,0.04386428743600845,1.0,4.884093284606934,1.015678882598877,1.0","1.0,0.0",0.23527100304203996,"2.254871368408203,-1.24811589717865,1.0,3.203782558441162,-0.7545838356018066,1.0,4.016110897064209,-0.04799565300345421,1.0,4.70536470413208,0.9089494943618774,1.0",0
"2.254871368408203,-1.24811589717865,1.0,3.203782558441162,-0.7545838356018066,1.0,4.016110897064209,-0.04799565300345421,1.0,4.70536470413208,0.9089494943618774,1.0","1.0,0.6",0.1545857529646366,"1.909814476966858,-1.5108672380447388,1.0,1.8599283695220947,1.7662001848220825,2.0,2.909700870513916,-1.131097435951233,1.0,3.7987215518951416,-0.5238270163536072,1.0",0
"1.909814476966858,-1.5108672380447388,1.0,1.8599283695220947,1.7662001848220825,2.0,2.909700870513916,-1.131097435951233,1.0,3.7987215518951416,-0.5238270163536072,1.0","1.0,0.0",0.12778723539525205,"1.8406323194503784,1.5585947036743164,2.0,2.5936901569366455,-1.4295932054519653,1.0,2.483663558959961,2.2626006603240967,2.0,3.5392818450927734,-0.9148107171058655,1.0",0
"1.8406323194503784,1.5585947036743164,2.0,2.5936901569366455,-1.4295932054519653,1.0,2.483663558959961,2.2626006603240967,2.0,3.5392818450927734,-0.9148107171058655,1.0","1.0,0.0",0.12131506737403652,"1.6541621685028076,1.5388033390045166,2.0,2.377216100692749,-1.4567854404449463,1.0,2.3042209148406982,2.2363250255584717,2.0,3.3279223442077637,-0.9515119791030884,1.0",0
"1.6541621685028076,1.5388033390045166,2.0,2.377216100692749,-1.4567854404449463,1.0,2.3042209148406982,2.2363250255584717,2.0,3.3279223442077637,-0.9515119791030884,1.0","1.0,0.0",0.1085501450442532,"2.1738626956939697,-1.4592193365097046,1.0,3.125086545944214,-0.9549188017845154,1.0,4.013121128082275,-0.17889608442783356,1.0,4.889199733734131,1.0352199077606201,1.0",0
"2.1738626956939697,-1.4592193365097046,1.0,3.125086545944214,-0.9549188017845154,1.0,4.013121128082275,-0.17889608442783356,1.0,4.889199733734131,1.0352199077606201,1.0","1.0,0.0",0.09895279610354946,"1.9720792770385742,-1.4598966836929321,1.0,2.9234707355499268,-0.9559124112129211,1.0,3.811763048171997,-0.18018485605716705,1.0,4.6882452964782715,1.033639907836914,1.0",0
"1.9720792770385742,-1.4598966836929321,1.0,2.9234707355499268,-0.9559124112129211,1.0,3.811763048171997,-0.18018485605716705,1.0,4.6882452964782715,1.033639907836914,1.0","1.0,0.0",0.20729610873522336,"1.7713943719863892,-1.4588589668273926,1.0,2.7225663661956787,-0.9544610977172852,1.0,3.610520601272583,-0.17834754288196564,1.0,4.486474514007568,1.035857915878296,1.0",0
"1.7713943719863892,-1.4588589668273926,1.0,2.7225663661956787,-0.9544610977172852,1.0,3.610520601272583,-0.17834754288196564,1.0,4.486474514007568,1.035857915878296,1.0","1.0,0.0",0.14843525602635455,"1.569822072982788,-1.4586352109909058,1.0,2.5209670066833496,-0.9541876316070557,1.0,3.4088804721832275,-0.17802757024765015,1.0,4.284770488739014,1.0362238883972168,1.0",0
"1.569822072982788,-1.4586352109909058,1.0,2.5209670066833496,-0.9541876316070557,1.0,3.4088804721832275,-0.17802757024765015,1.0,4.284770488739014,1.0362238883972168,1.0","1.0,0.0",0.12208203045464727,"2.3199610710144043,-0.95346599817276,1.0,3.2076828479766846,-0.17708824574947357,1.0,4.083273410797119,1.0373775959014893,1.0,4.81295108795166,2.684692621231079,1.0",0
"2.3199610710144043,-0.95346599817276,1.0,3.2076828479766846,-0.17708824574947357,1.0,4.083273410797119,1.0373775959014893,1.0,4.81295108795166,2.684692621231079,1.0","1.0,0.0",0.10615814507031196,"2.1190176010131836,-0.9520879983901978,1.0,3.0063328742980957,-0.1752486675977707,1.0,3.8812875747680664,1.0396721363067627,1.0,4.610104084014893,2.687365770339966,1.0",0
"2.1190176010131836,-0.9520879983901978,1.0,3.0063328742980957,-0.1752486675977707,1.0,3.8812875747680664,1.0396721363067627,1.0,4.610104084014893,2.687365770339966,1.0","1.0,0.6",0.21707316133391424,"1.8110722303390503,-1.203110694885254,1.0,2.7832586765289307,-0.5355358123779297,1.0,3.79447603225708,0.5685535073280334,1.0,4.711245059967041,2.1195528507232666,1.0",0
"1.8110722303390503,-1.203110694885254,1.0,2.7832586765289307,-0.5355358123779297,1.0,3.79447603225708,0.5685535073280334,1.0,4.711245059967041,2.1195528507232666,1.0","1.0,0.6",0.1365467129162954,"2.4462203979492188,-1.1191388368606567,1.0,3.6629366874694824,-0.24667412042617798,1.0,4.879157543182373,1.0825709104537964,1.0,6.128026962280273,3.044140577316284,1.0",0
"2.4462203979492188,-1.1191388368606567,1.0,3.6629366874694824,-0.24667412042617798,1.0,4.879157543182373,1.0825709104537964,1.0,6.128026962280273,3.044140577316284,1.0","1.0,0.6",0.10255827133204343,"1.5864382982254028,1.4119974374771118,2.0,1.9887710809707642,-1.6379667520523071,1.0,3.3632547855377197,-1.0443469285964966,1.0,3.0722954273223877,2.4391567707061768,2.0",0
"1.5864382982254028,1.4119974374771118,2.0,1.9887710809707642,-1.6379667520523071,1.0,3.3632547855377197,-1.0443469285964966,1.0,3.0722954273223877,2.4391567707061768,2.0","1.0,0.0",0.09865608972499096,"1.5403649806976318,1.225135087966919,2.0,3.0516748428344727,-1.4029121398925781,1.0,3.1251258850097656,2.091949462890625,2.0,4.623184680938721,-0.521751344203949,1.0",0
"1.5403649806976318,1.225135087966919,2.0,3.0516748428344727,-1.4029121398925781,1.0,3.1251258850097656,2.091949462890625,2.0,4.623184680938721,-0.521751344203949,1.0","1.0,0.0",0.0955999732369952,"1.369336485862732,1.1917943954467773,2.0,2.8226265907287598,-1.4687789678573608,1.0,2.9727320671081543,2.0236318111419678,2.0,4.413089275360107,-0.6223078370094299,1.0",0
"1.369336485862732,1.1917943954467773,2.0,2.8226265907287598,-1.4687789678573608,1.0,2.9727320671081543,2.0236318111419678,2.0,4.413089275360107,-0.6223078370094299,1.0","1.0,0.0",0.19992053029355938,"2.618086099624634,-1.4748411178588867,1.0,2.775402545928955,2.0172500610351562,2.0,4.210293769836426,-0.6316558122634888,1.0,6.045761585235596,0.7961025834083557,1.0",0
"2.618086099624634,-1.4748411178588867,1.0,2.775402545928955,2.0172500610351562,2.0,4.210293769836426,-0.6316558122634888,1.0,6.045761585235596,0.7961025834083557,1.0","1.0,0.0",0.1483398837961305,"2.415891170501709,-1.4758081436157227,1.0,2.574416160583496,2.016230344772339,2.0,4.008380889892578,-0.6331712603569031,1.0,5.844331741333008,0.7939552068710327,1.0",0
"2.415891170501709,-1.4758081436157227,1.0,2.574416160583496,2.016230344772339,2.0,4.008380889892578,-0.6331712603569031,1.0,5.844331741333008,0.7939552068710327,1.0","1.0,0.0",0.12394375981187444,"2.2134628295898438,-1.4769965410232544,1.0,2.3739125728607178,2.014954090118408,2.0,3.806424617767334,-0.6352403163909912,1.0,5.6431708335876465,0.7908708453178406,1.0",0
"2.2134628295898438,-1.4769965410232544,1.0,2.3739125728607178,2.014954090118408,2.0,3.806424617767334,-0.6352403163909912,1.0,5.6431708335876465,0.7908708453178406,1.0","1.0,0.0",0.1080026855413716,"2.011876344680786,-1.477133870124817,1.0,2.1725027561187744,2.014805793762207,2.0,3.6048827171325684,-0.6354594230651855,1.0,5.441702365875244,0.7905569672584534,1.0",0
"2.011876344680786,-1.477133870124817,1.0,2.1725027561187744,2.014805793762207,2.0,3.6048827171325684,-0.6354594230651855,1.0,5.441702365875244,0.7905569672584534,1.0","1.0,0.6",0.08629674450099001,"2.2180235385894775,1.7268813848495483,2.0,3.3184850215911865,-1.0775083303451538,1.0,5.314626693725586,0.11524365097284317,1.0,4.579648017883301,3.320439577102661,2.0",0
"2.2180235385894775,1.7268813848495483,2.0,3.3184850215911865,-1.0775083303451538,1.0,5.314626693725586,0.11524365097284317,1.0,4.579648017883301,3.320439577102661,2.0","1.0,0.0",0.16949333268504008,"2.1921327114105225,1.4938327074050903,2.0,3.018744468688965,-1.4031188488006592,1.0,5.120044231414795,-0.40714824199676514,1.0,4.695653915405273,2.853740692138672,2.0",0
"2.1921327114105225,1.4938327074050903,2.0,3.018744468688965,-1.4031188488006592,1.0,5.120044231414795,-0.40714824199676514,1.0,4.695653915405273,2.853740692138672,2.0","1.0,0.0",0.1495039478482052,"2.0189461708068848,1.4552183151245117,2.0,2.7954509258270264,-1.4555624723434448,1.0,4.913628578186035,-0.49600088596343994,1.0,4.545566082000732,2.7717220783233643,2.0",0
"2.0189461708068848,1.4552183151245117,2.0,2.7954509258270264,-1.4555624723434448,1.0,4.913628578186035,-0.49600088596343994,1.0,4.545566082000732,2.7717220783233643,2.0","1.0,0.0",0.13040628047573255,"1.8208147287368774,1.4494972229003906,2.0,2.5894510746002197,-1.4633711576461792,1.0,4.7102131843566895,-0.5095341801643372,1.0,4.350982189178467,2.759171962738037,2.0",0
"1.8208147287368774,1.4494972229003906,2.0,2.5894510746002197,-1.4633711576461792,1.0,4.7102131843566895,-0.5095341801643372,1.0,4.350982189178467,2.759171962738037,2.0","1.0,0.6",0.10312149434957352,"1.7999985218048096,1.2106349468231201,2.0,2.2130374908447266,-1.7734936475753784,1.0,4.43304967880249,-1.0814123153686523,1.0,4.469208717346191,2.2067790031433105,2.0",0
"1.7999985218048096,1.2106349468231201,2.0,2.2130374908447266,-1.7734936475753784,1.0,4.43304967880249,-1.0814123153686523,1.0,4.469208717346191,2.2067790031433105,2.0","1.0,0.0",0.09534557656194731,"1.721151351928711,1.0182061195373535,2.0,4.118783950805664,-1.519078016281128,1.0,4.474593639373779,1.7500033378601074,2.0,6.808313369750977,-0.5518893599510193,1.0",0
"1.721151351928711,1.0182061195373535,2.0,4.118783950805664,-1.519078016281128,1.0,4.474593639373779,1.7500033378601074,2.0,6.808313369750977,-0.5518893599510193,1.0","1.0,0.0",0.09560688776966852,"1.5339082479476929,0.9920910596847534,2.0,3.8950347900390625,-1.5791988372802734,1.0,4.2975311279296875,1.6844645738601685,2.0,6.598115921020508,-0.6505444049835205,1.0",0
"1.5339082479476929,0.9920910596847534,2.0,3.8950347900390625,-1.5791988372802734,1.0,4.2975311279296875,1.6844645738601685,2.0,6.598115921020508,-0.6505444049835205,1.0","1.0,0.0",0.21325741468439585,"1.3358337879180908,0.9875787496566772,2.0,3.6897690296173096,-1.5902907848358154,1.0,4.101377964019775,1.672235369682312,2.0,6.3954315185546875,-0.669185221195221,1.0",0
"1.3358337879180908,0.9875787496566772,2.0,3.6897690296173096,-1.5902907848358154,1.0,4.101377964019775,1.672235369682312,2.0,6.3954315185546875,-0.669185221195221,1.0","1.0,0.0",0.17357354989976392,"1.134269118309021,0.9873722195625305,2.0,3.4878759384155273,-1.590802788734436,1.0,3.899902582168579,1.6716723442077637,2.0,6.193657875061035,-0.6700459718704224,1.0",0
"1.134269118309021,0.9873722195625305,2.0,3.4878759384155273,-1.590802788734436,1.0,3.899902582168579,1.6716723442077637,2.0,6.193657875061035,-0.6700459718704224,1.0","1.0,0.0",0.15002766308975612,"3.28534197807312,-1.5922528505325317,1.0,3.6988275051116943,1.6700176000595093,2.0,5.991505146026611,-0.6726642847061157,1.0,6.898564338684082,3.0260300636291504,2.0",0
"3.28534197807312,-1.5922528505325317,1.0,3.6988275051116943,1.6700176000595093,2.0,5.991505146026611,-0.6726642847061157,1.0,6.898564338684082,3.0260300636291504,2.0","1.0,0.0",0.13287012071622417,"3.082958936691284,-1.5951871871948242,1.0,3.4991543292999268,1.6667582988739014,2.0,5.789915084838867,-0.6778894066810608,1.0,6.700051784515381,3.020064115524292,2.0",0
"3.082958936691284,-1.5951871871948242,1.0,3.4991543292999268,1.6667582988739014,2.0,5.789915084838867,-0.6778894066810608,1.0,6.700051784515381,3.020064115524292,2.0","1.0,0.0",0.12187267206722674,"2.881448745727539,-1.5946303606033325,1.0,3.2970659732818604,1.6673880815505981,2.0,5.588242530822754,-0.6768531203269958,1.0,6.49772310256958,3.021260976791382,2.0",0
"2.881448745727539,-1.5946303606033325,1.0,3.2970659732818604,1.6673880815505981,2.0,5.588242530822754,-0.6768531203269958,1.0,6.49772310256958,3.021260976791382,2.0","1.0,0.0",0.1125174694101756,"2.6767048835754395,-1.6006373167037964,1.0,3.0993740558624268,1.6604738235473633,2.0,5.385474681854248,-0.6887103915214539,1.0,6.302948474884033,3.0074281692504883,2.0",0
